topology,instance_seed,n_requests,calibration,sampler,reads,sweeps,solver_seed,independent_reads,n_samples,n_distinct_samples,raw_feasible_rate,any_raw_feasible,repaired_gap_pct
chain8_c4,20,24,conventional,sa,10,default,202,True,10,8,0.2,1.0,76.1442682856662
chain8_c4,20,24,conventional,sa,100,default,101,True,100,52,0.19,1.0,58.41644540082631
chain8_c4,20,24,conventional,sa,100,default,202,True,100,52,0.18,1.0,61.117663789648674
chain8_c4,20,24,resource_aware_per,sa,10,10000,101,True,10,10,1.0,1.0,8.457060873695589
chain8_c4,20,24,resource_aware_per,sa,10,10000,202,True,10,10,1.0,1.0,40.744034605785565
chain8_c4,20,24,resource_aware_per,sa,10,default,101,True,10,10,0.5,1.0,22.470046947310504
chain8_c4,20,24,resource_aware_per,sa,10,default,202,True,10,10,0.7,1.0,45.80586554065647
chain8_c4,20,24,resource_aware_per,sa,100,default,101,True,100,99,0.63,1.0,18.823542094155744
chain8_c4,20,24,resource_aware_per,sa,100,default,202,True,100,97,0.69,1.0,10.596864010904103
chain8_c4,21,8,conventional,sa,10,10000,101,True,10,10,0.4,1.0,64.51390416655441
chain8_c4,21,8,conventional,sa,10,10000,202,True,10,9,1.0,1.0,17.21302458161361
chain8_c4,21,8,conventional,sa,10,default,101,True,10,10,0.5,1.0,64.51390416655441
chain8_c4,21,8,conventional,sa,10,default,202,True,10,10,0.9,1.0,0.0
chain8_c4,21,8,conventional,sa,100,default,101,True,100,86,0.45,1.0,9.852592333990914
chain8_c4,21,8,conventional,sa,100,default,202,True,100,95,0.49,1.0,0.0
chain8_c4,21,8,resource_aware_per,sa,10,10000,101,True,10,10,0.9,1.0,3.693925218890481
chain8_c4,21,8,resource_aware_per,sa,10,10000,202,True,10,10,1.0,1.0,0.0
chain8_c4,21,8,resource_aware_per,sa,10,default,101,True,10,10,0.7,1.0,31.77642366768924
chain8_c4,21,8,resource_aware_per,sa,10,default,202,True,10,10,0.6,1.0,3.693925218890481
chain8_c4,21,8,resource_aware_per,sa,100,default,101,True,100,100,0.65,1.0,0.0
chain8_c4,21,8,resource_aware_per,sa,100,default,202,True,100,100,0.72,1.0,0.0
chain8_c4,21,16,conventional,sa,10,10000,101,True,10,10,0.7,1.0,49.88377385593291
chain8_c4,21,16,conventional,sa,10,10000,202,True,10,9,0.7,1.0,60.53776745364073
chain8_c4,21,16,conventional,sa,10,default,101,True,10,9,0.7,1.0,49.88377385593291
chain8_c4,21,16,conventional,sa,10,default,202,True,10,9,0.7,1.0,60.53776745364073
chain8_c4,21,16,conventional,sa,100,default,101,True,100,81,0.35,1.0,39.51432910236143
chain8_c4,21,16,conventional,sa,100,default,202,True,100,77,0.41,1.0,37.78318177806201
chain8_c4,21,16,resource_aware_per,sa,10,10000,101,True,10,10,0.8,1.0,60.091444644084355
chain8_c4,21,16,resource_aware_per,sa,10,10000,202,True,10,10,0.9,1.0,28.936144475538942
chain8_c4,21,16,resource_aware_per,sa,10,default,101,True,10,10,0.6,1.0,66.25902232505604
chain8_c4,21,16,resource_aware_per,sa,10,default,202,True,10,10,0.9,1.0,21.34180545059376
chain8_c4,21,16,resource_aware_per,sa,100,default,101,True,100,99,0.66,1.0,19.78328026416904
chain8_c4,21,16,resource_aware_per,sa,100,default,202,True,100,100,0.6,1.0,6.851339658209207
chain8_c4,21,24,conventional,sa,10,10000,101,True,10,9,0.6,1.0,50.87795680069646
chain8_c4,21,24,conventional,sa,10,10000,202,True,10,9,0.2,1.0,45.719810667165106
chain8_c4,21,24,conventional,sa,10,default,101,True,10,8,0.4,1.0,47.77298002246931
chain8_c4,21,24,conventional,sa,10,default,202,True,10,9,0.2,1.0,45.719810667165106
chain8_c4,21,24,conventional,sa,100,default,101,True,100,74,0.29,1.0,47.77298002246931
chain8_c4,21,24,conventional,sa,100,default,202,True,100,72,0.4,1.0,37.18358279269048
chain8_c4,21,24,resource_aware_per,sa,10,10000,101,True,10,10,0.8,1.0,45.058106249566386
chain8_c4,21,24,resource_aware_per,sa,10,10000,202,True,10,10,0.5,1.0,13.549353338725032
chain8_c4,21,24,resource_aware_per,sa,10,default,101,True,10,10,0.4,1.0,22.53465198424107
chain8_c4,21,24,resource_aware_per,sa,10,default,202,True,10,10,0.7,1.0,20.67540236651016
chain8_c4,21,24,resource_aware_per,sa,100,default,101,True,100,100,0.5,1.0,7.512824457983272
chain8_c4,21,24,resource_aware_per,sa,100,default,202,True,100,100,0.5,1.0,5.761640398124245
chain8_c4,22,8,conventional,sa,10,10000,101,True,10,10,0.8,1.0,25.2759727608705
chain8_c4,22,8,conventional,sa,10,10000,202,True,10,10,0.9,1.0,50.112847486615216
chain8_c4,22,8,conventional,sa,10,default,101,True,10,10,0.8,1.0,25.2759727608705
chain8_c4,22,8,conventional,sa,10,default,202,True,10,10,0.9,1.0,50.112847486615216
chain8_c4,22,8,conventional,sa,100,default,101,True,100,43,0.83,1.0,25.2759727608705
chain8_c4,22,8,conventional,sa,100,default,202,True,100,45,0.85,1.0,22.592215861403623
chain8_c4,22,8,resource_aware_per,sa,10,10000,101,True,10,10,0.9,1.0,30.477022104658584
chain8_c4,22,8,resource_aware_per,sa,10,10000,202,True,10,10,0.8,1.0,0.45456670150517037
chain8_c4,22,8,resource_aware_per,sa,10,default,101,True,10,10,0.9,1.0,25.2759727608705
chain8_c4,22,8,resource_aware_per,sa,10,default,202,True,10,10,0.9,1.0,32.91155120552524
chain8_c4,22,8,resource_aware_per,sa,100,default,101,True,100,93,0.86,1.0,14.192977269346793
chain8_c4,22,8,resource_aware_per,sa,100,default,202,True,100,98,0.88,1.0,8.977049983851343
chain8_c4,22,16,conventional,sa,10,10000,101,True,10,9,0.4,1.0,62.49110153193425
chain8_c4,22,16,conventional,sa,10,10000,202,True,10,9,0.5,1.0,43.94795128503541
chain8_c4,22,16,conventional,sa,10,default,101,True,10,9,0.4,1.0,58.281415429959914
chain8_c4,22,16,conventional,sa,10,default,202,True,10,8,0.5,1.0,43.94795128503541
chain8_c4,22,16,conventional,sa,100,default,101,True,100,68,0.44,1.0,27.19656341881432
chain8_c4,22,16,conventional,sa,100,default,202,True,100,71,0.43,1.0,38.519883887983305
chain8_c4,22,16,resource_aware_per,sa,10,10000,101,True,10,10,0.5,1.0,5.151881167343251
chain8_c4,22,16,resource_aware_per,sa,10,10000,202,True,10,10,1.0,1.0,8.587364780047496
chain8_c4,22,16,resource_aware_per,sa,10,default,101,True,10,10,0.8,1.0,34.01915697420885
chain8_c4,22,16,resource_aware_per,sa,10,default,202,True,10,10,0.7,1.0,43.94795128503541
chain8_c4,22,16,resource_aware_per,sa,100,default,101,True,100,99,0.89,1.0,2.8047909022316286
chain8_c4,22,16,resource_aware_per,sa,100,default,202,True,100,98,0.8,1.0,7.722887173995139
chain8_c4,22,24,conventional,sa,10,10000,101,True,10,10,0.9,1.0,38.25598427328963
chain8_c4,22,24,conventional,sa,10,10000,202,True,10,10,0.9,1.0,22.932920340541227
chain8_c4,22,24,conventional,sa,10,default,101,True,10,9,0.9,1.0,49.12901028898067
chain8_c4,22,24,conventional,sa,10,default,202,True,10,10,1.0,1.0,36.91376185232714
chain8_c4,22,24,conventional,sa,100,default,101,True,100,59,0.96,1.0,24.392797084472452
chain8_c4,22,24,conventional,sa,100,default,202,True,100,69,0.98,1.0,30.33583593207627
chain8_c4,22,24,resource_aware_per,sa,10,10000,101,True,10,9,0.7,1.0,80.29645853548212
chain8_c4,22,24,resource_aware_per,sa,10,10000,202,True,10,10,1.0,1.0,86.67558433726057
chain8_c4,22,24,resource_aware_per,sa,10,default,101,True,10,9,0.7,1.0,80.29645853548212
chain8_c4,22,24,resource_aware_per,sa,10,default,202,True,10,10,1.0,1.0,86.67558433726057
chain8_c4,22,24,resource_aware_per,sa,100,default,101,True,100,55,0.78,1.0,67.14833170648171
chain8_c4,22,24,resource_aware_per,sa,100,default,202,True,100,59,0.79,1.0,71.88137437271041
chain8_c4,23,8,conventional,sa,10,10000,101,True,10,7,0.9,1.0,73.25287876090962
chain8_c4,23,8,conventional,sa,10,10000,202,True,10,7,0.6,1.0,47.91005865939559
chain8_c4,23,8,conventional,sa,10,default,101,True,10,7,0.9,1.0,73.25287876090962
chain8_c4,23,8,conventional,sa,10,default,202,True,10,7,0.6,1.0,47.91005865939559
chain8_c4,23,8,conventional,sa,100,default,101,True,100,37,0.78,1.0,39.739265686182506
chain8_c4,23,8,conventional,sa,100,default,202,True,100,42,0.75,1.0,29.599812997311595
chain8_c4,23,8,resource_aware_per,sa,10,10000,101,True,10,10,0.9,1.0,19.510458512517083
chain8_c4,23,8,resource_aware_per,sa,10,10000,202,True,10,10,0.7,1.0,53.05005939651748
chain8_c4,23,8,resource_aware_per,sa,10,default,101,True,10,10,0.9,1.0,23.46476366024731
chain8_c4,23,8,resource_aware_per,sa,10,default,202,True,10,10,0.7,1.0,53.08868705236204
chain8_c4,23,8,resource_aware_per,sa,100,default,101,True,100,98,0.8,1.0,19.510458512517083
chain8_c4,23,8,resource_aware_per,sa,100,default,202,True,100,100,0.77,1.0,3.9543051477302273
chain8_c4,23,16,conventional,sa,10,10000,101,True,10,6,0.6,1.0,83.00638443246378
chain8_c4,23,16,conventional,sa,10,10000,202,True,10,7,0.7,1.0,50.17516324702976
chain8_c4,23,16,conventional,sa,10,default,101,True,10,6,0.6,1.0,83.00638443246378
chain8_c4,23,16,conventional,sa,10,default,202,True,10,7,0.7,1.0,57.31102290335171
chain8_c4,23,16,conventional,sa,100,default,101,True,100,34,0.64,1.0,76.08450394595994
chain8_c4,23,16,conventional,sa,100,default,202,True,100,45,0.67,1.0,53.67525062237434
chain8_c4,23,16,resource_aware_per,sa,10,10000,101,True,10,9,0.9,1.0,22.337674773328267
chain8_c4,23,16,resource_aware_per,sa,10,10000,202,True,10,10,0.7,1.0,77.88097023415982
chain8_c4,23,16,resource_aware_per,sa,10,default,101,True,10,10,0.8,1.0,46.36787981536601
chain8_c4,23,16,resource_aware_per,sa,10,default,202,True,10,10,0.7,1.0,77.88097023415982
chain8_c4,23,16,resource_aware_per,sa,100,default,101,True,100,70,0.73,1.0,39.925783090016274
chain8_c4,23,16,resource_aware_per,sa,100,default,202,True,100,75,0.69,1.0,49.17822279205883
chain8_c4,23,24,conventional,sa,10,10000,101,True,10,4,0.9,1.0,89.60314130542524
chain8_c4,23,24,conventional,sa,10,10000,202,True,10,4,0.8,1.0,77.71051563008379
chain8_c4,23,24,conventional,sa,10,default,101,True,10,4,0.9,1.0,89.60314130542524
chain8_c4,23,24,conventional,sa,10,default,202,True,10,4,0.8,1.0,77.71051563008379
chain8_c4,23,24,conventional,sa,100,default,101,True,100,25,0.75,1.0,57.461389891952486
chain8_c4,23,24,conventional,sa,100,default,202,True,100,32,0.7,1.0,57.49575012550841
chain8_c4,23,24,resource_aware_per,sa,10,10000,101,True,10,7,0.8,1.0,86.04387338341552
chain8_c4,23,24,resource_aware_per,sa,10,10000,202,True,10,5,0.8,1.0,67.6582114161391
chain8_c4,23,24,resource_aware_per,sa,10,default,101,True,10,6,0.8,1.0,86.04387338341552
chain8_c4,23,24,resource_aware_per,sa,10,default,202,True,10,6,0.8,1.0,67.6582114161391
chain8_c4,23,24,resource_aware_per,sa,100,default,101,True,100,31,0.72,1.0,55.31573131662553
chain8_c4,23,24,resource_aware_per,sa,100,default,202,True,100,36,0.7,1.0,67.6582114161391
chain8_c4,24,8,conventional,sa,10,10000,101,True,10,8,0.2,1.0,25.673119280772926
chain8_c4,24,8,conventional,sa,10,10000,202,True,10,8,0.5,1.0,8.317342771320327
chain8_c4,24,8,conventional,sa,10,default,101,True,10,8,0.2,1.0,37.52626196874644
chain8_c4,24,8,conventional,sa,10,default,202,True,10,7,0.6,1.0,26.665092789826797
chain8_c4,24,8,conventional,sa,100,default,101,True,100,67,0.38,1.0,10.948966864333194
chain8_c4,24,8,conventional,sa,100,default,202,True,100,68,0.35,1.0,11.515766741271804
chain8_c4,24,8,resource_aware_per,sa,10,10000,101,True,10,10,0.7,1.0,18.092396483221673
chain8_c4,24,8,resource_aware_per,sa,10,10000,202,True,10,10,0.3,1.0,32.34401210622776
chain8_c4,24,8,resource_aware_per,sa,10,default,101,True,10,10,0.5,1.0,18.092396483221673
chain8_c4,24,8,resource_aware_per,sa,10,default,202,True,10,10,0.4,1.0,22.122935570612988
chain8_c4,24,8,resource_aware_per,sa,100,default,101,True,100,100,0.5,1.0,5.490245682713325
chain8_c4,24,8,resource_aware_per,sa,100,default,202,True,100,100,0.54,1.0,10.810671268596193
chain8_c4,24,16,conventional,sa,10,10000,101,True,10,10,0.5,1.0,49.4158000191403
chain8_c4,24,16,conventional,sa,10,10000,202,True,10,10,0.2,1.0,46.095319877631276
chain8_c4,24,16,conventional,sa,10,default,101,True,10,10,0.4,1.0,54.14154335202286
chain8_c4,24,16,conventional,sa,10,default,202,True,10,10,0.1,1.0,52.706729783938634
chain8_c4,24,16,conventional,sa,100,default,101,True,100,79,0.24,1.0,40.98761874316833
chain8_c4,24,16,conventional,sa,100,default,202,True,100,80,0.29,1.0,42.87479044423984
chain8_c4,24,16,resource_aware_per,sa,10,10000,101,True,10,10,0.4,1.0,26.438320328033615
chain8_c4,24,16,resource_aware_per,sa,10,10000,202,True,10,10,0.5,1.0,21.08231119828278
chain8_c4,24,16,resource_aware_per,sa,10,default,101,True,10,10,0.5,1.0,47.29358598036561
chain8_c4,24,16,resource_aware_per,sa,10,default,202,True,10,10,0.6,1.0,13.003735826503059
chain8_c4,24,16,resource_aware_per,sa,100,default,101,True,100,100,0.44,1.0,3.8143358077816134
chain8_c4,24,16,resource_aware_per,sa,100,default,202,True,100,100,0.43,1.0,13.003735826503059
chain8_c4,24,24,conventional,sa,10,10000,101,True,10,9,0.6,1.0,60.08034328339572
chain8_c4,24,24,conventional,sa,10,10000,202,True,10,9,0.5,1.0,39.71042684091217
chain8_c4,24,24,conventional,sa,10,default,101,True,10,8,0.6,1.0,72.46875423319096
chain8_c4,24,24,conventional,sa,10,default,202,True,10,9,0.5,1.0,53.17678840779805
chain8_c4,24,24,conventional,sa,100,default,101,True,100,69,0.42,1.0,47.51880074466176
chain8_c4,24,24,conventional,sa,100,default,202,True,100,77,0.36,1.0,34.516387629937896
chain8_c4,24,24,resource_aware_per,sa,10,10000,101,True,10,10,1.0,1.0,17.86444855518383
chain8_c4,24,24,resource_aware_per,sa,10,10000,202,True,10,10,0.8,1.0,25.735941243825014
chain8_c4,24,24,resource_aware_per,sa,10,default,101,True,10,10,0.9,1.0,25.60536176999571
chain8_c4,24,24,resource_aware_per,sa,10,default,202,True,10,10,0.8,1.0,36.06677719374156
chain8_c4,24,24,resource_aware_per,sa,100,default,101,True,100,100,0.73,1.0,13.056323954328404
chain8_c4,24,24,resource_aware_per,sa,100,default,202,True,100,100,0.74,1.0,12.769333340107545
chain8_c4,25,8,conventional,sa,10,10000,101,True,10,10,0.3,1.0,32.973866215789016
chain8_c4,25,8,conventional,sa,10,10000,202,True,10,10,0.1,1.0,59.37483536540426
chain8_c4,25,8,conventional,sa,10,default,101,True,10,10,0.2,1.0,32.973866215789016
chain8_c4,25,8,conventional,sa,10,default,202,True,10,10,0.1,1.0,59.37483536540426
chain8_c4,25,8,conventional,sa,100,default,101,True,100,80,0.19,1.0,32.973866215789016
chain8_c4,25,8,conventional,sa,100,default,202,True,100,87,0.25,1.0,18.1284718826897
chain8_c4,25,8,resource_aware_per,sa,10,10000,101,True,10,10,0.6,1.0,43.13414356911758
chain8_c4,25,8,resource_aware_per,sa,10,10000,202,True,10,10,0.3,1.0,43.209212704328614
chain8_c4,25,8,resource_aware_per,sa,10,default,101,True,10,10,0.5,1.0,23.306735548052927
chain8_c4,25,8,resource_aware_per,sa,10,default,202,True,10,10,0.2,1.0,51.469950382151204
chain8_c4,25,8,resource_aware_per,sa,100,default,101,True,100,99,0.49,1.0,0.0
chain8_c4,25,8,resource_aware_per,sa,100,default,202,True,100,100,0.52,1.0,22.91817061392822
chain8_c4,25,16,conventional,sa,10,10000,101,True,10,10,0.2,1.0,60.632280260347216
chain8_c4,25,16,conventional,sa,10,10000,202,True,10,10,0.2,1.0,67.99229386702447
chain8_c4,25,16,conventional,sa,10,default,101,True,10,10,0.2,1.0,71.5155606221797
chain8_c4,25,16,conventional,sa,10,default,202,True,10,10,0.1,1.0,71.5155606221797
chain8_c4,25,16,conventional,sa,100,default,101,True,100,93,0.21,1.0,53.271614261941885
chain8_c4,25,16,conventional,sa,100,default,202,True,100,90,0.27,1.0,44.464561627535524
chain8_c4,25,16,resource_aware_per,sa,10,10000,101,True,10,10,0.6,1.0,33.70653459711959
chain8_c4,25,16,resource_aware_per,sa,10,10000,202,True,10,10,0.6,1.0,35.43011309494397
chain8_c4,25,16,resource_aware_per,sa,10,default,101,True,10,10,0.4,1.0,39.36956703283553
chain8_c4,25,16,resource_aware_per,sa,10,default,202,True,10,10,0.5,1.0,53.488296795668276
chain8_c4,25,16,resource_aware_per,sa,100,default,101,True,100,100,0.63,1.0,25.99530294917747
chain8_c4,25,16,resource_aware_per,sa,100,default,202,True,100,100,0.65,1.0,22.82325423528711
chain8_c4,25,24,conventional,sa,10,10000,101,True,10,10,0.1,1.0,73.71816208359283
chain8_c4,25,24,conventional,sa,10,10000,202,True,10,10,0.1,1.0,68.60693660656831
chain8_c4,25,24,conventional,sa,10,default,101,True,10,9,0.1,1.0,73.71816208359283
chain8_c4,25,24,conventional,sa,10,default,202,True,10,10,0.1,1.0,68.60693660656831
chain8_c4,25,24,conventional,sa,100,default,101,True,100,63,0.17,1.0,63.86218546074063
chain8_c4,25,24,conventional,sa,100,default,202,True,100,64,0.17,1.0,51.972170988814334
chain8_c4,25,24,resource_aware_per,sa,10,10000,101,True,10,10,0.7,1.0,31.36395700378926
chain8_c4,25,24,resource_aware_per,sa,10,10000,202,True,10,10,0.6,1.0,26.92094167179271
chain8_c4,25,24,resource_aware_per,sa,10,default,101,True,10,10,0.6,1.0,37.7445796827603
chain8_c4,25,24,resource_aware_per,sa,10,default,202,True,10,10,0.7,1.0,51.94264871673928
chain8_c4,25,24,resource_aware_per,sa,100,default,101,True,100,100,0.51,1.0,14.043206924635024
chain8_c4,25,24,resource_aware_per,sa,100,default,202,True,100,100,0.58,1.0,14.170075509521633
chain8_c4,26,8,conventional,sa,10,10000,101,True,10,9,0.7,1.0,29.342963271014245
chain8_c4,26,8,conventional,sa,10,10000,202,True,10,10,0.6,1.0,31.190165661781382
chain8_c4,26,8,conventional,sa,10,default,101,True,10,9,0.6,1.0,15.366556205036245
chain8_c4,26,8,conventional,sa,10,default,202,True,10,9,0.6,1.0,31.190165661781382
chain8_c4,26,8,conventional,sa,100,default,101,True,100,80,0.46,1.0,1.6841586368537016
chain8_c4,26,8,conventional,sa,100,default,202,True,100,81,0.46,1.0,10.058088641981708
chain8_c4,26,8,resource_aware_per,sa,10,10000,101,True,10,10,0.7,1.0,1.6841586368537016
chain8_c4,26,8,resource_aware_per,sa,10,10000,202,True,10,10,0.4,1.0,1.7298622878624518e-14
chain8_c4,26,8,resource_aware_per,sa,10,default,101,True,10,10,0.7,1.0,29.342963271014245
chain8_c4,26,8,resource_aware_per,sa,10,default,202,True,10,10,0.6,1.0,22.35033707110601
chain8_c4,26,8,resource_aware_per,sa,100,default,101,True,100,100,0.58,1.0,1.7298622878624518e-14
chain8_c4,26,8,resource_aware_per,sa,100,default,202,True,100,100,0.55,1.0,1.7298622878624518e-14
chain8_c4,26,16,conventional,sa,10,10000,101,True,10,8,0.5,1.0,54.18607493620871
chain8_c4,26,16,conventional,sa,10,10000,202,True,10,10,0.3,1.0,46.53667258749023
chain8_c4,26,16,conventional,sa,10,default,101,True,10,8,0.5,1.0,54.18607493620871
chain8_c4,26,16,conventional,sa,10,default,202,True,10,10,0.3,1.0,46.53667258749023
chain8_c4,26,16,conventional,sa,100,default,101,True,100,90,0.31,1.0,23.987315183192976
chain8_c4,26,16,conventional,sa,100,default,202,True,100,96,0.18,1.0,26.711648022537627
chain8_c4,26,16,resource_aware_per,sa,10,10000,101,True,10,10,0.9,1.0,43.82111713869206
chain8_c4,26,16,resource_aware_per,sa,10,10000,202,True,10,10,0.7,1.0,7.565015490597818
chain8_c4,26,16,resource_aware_per,sa,10,default,101,True,10,10,0.7,1.0,8.85264143294591
chain8_c4,26,16,resource_aware_per,sa,10,default,202,True,10,10,0.7,1.0,6.199591727724303
chain8_c4,26,16,resource_aware_per,sa,100,default,101,True,100,99,0.66,1.0,5.980706980085678
chain8_c4,26,16,resource_aware_per,sa,100,default,202,True,100,100,0.53,1.0,4.5984819171476605
chain8_c4,26,24,conventional,sa,10,10000,101,True,10,10,0.4,1.0,63.262944359041754
chain8_c4,26,24,conventional,sa,10,10000,202,True,10,10,0.2,1.0,53.563604377732624
chain8_c4,26,24,conventional,sa,10,default,101,True,10,10,0.4,1.0,62.36534452969433
chain8_c4,26,24,conventional,sa,10,default,202,True,10,10,0.2,1.0,53.563604377732624
chain8_c4,26,24,conventional,sa,100,default,101,True,100,60,0.23,1.0,31.600765742573444
chain8_c4,26,24,conventional,sa,100,default,202,True,100,63,0.2,1.0,34.496478735821384
chain8_c4,26,24,resource_aware_per,sa,10,10000,101,True,10,10,0.8,1.0,4.195862484971336
chain8_c4,26,24,resource_aware_per,sa,10,10000,202,True,10,10,0.2,1.0,17.20699062320102
chain8_c4,26,24,resource_aware_per,sa,10,default,101,True,10,10,0.7,1.0,10.97159593361588
chain8_c4,26,24,resource_aware_per,sa,10,default,202,True,10,10,0.4,1.0,26.659857116436882
chain8_c4,26,24,resource_aware_per,sa,100,default,101,True,100,99,0.48,1.0,10.97159593361588
chain8_c4,26,24,resource_aware_per,sa,100,default,202,True,100,99,0.49,1.0,3.9961421603736493
chain8_c4,27,8,conventional,sa,10,10000,101,True,10,10,0.4,1.0,8.467808300751608
chain8_c4,27,8,conventional,sa,10,10000,202,True,10,10,0.5,1.0,43.96597802119
chain8_c4,27,8,conventional,sa,10,default,101,True,10,10,0.2,1.0,8.467808300751608
chain8_c4,27,8,conventional,sa,10,default,202,True,10,10,0.6,1.0,43.96597802119
chain8_c4,27,8,conventional,sa,100,default,101,True,100,82,0.52,1.0,8.467808300751608
chain8_c4,27,8,conventional,sa,100,default,202,True,100,86,0.54,1.0,21.87972196388364
chain8_c4,27,8,resource_aware_per,sa,10,10000,101,True,10,10,0.9,1.0,8.467808300751608
chain8_c4,27,8,resource_aware_per,sa,10,10000,202,True,10,10,0.9,1.0,21.87972196388364
